Date,AAPL.1,AMGN.1,AMZN.1,AXP.1,BA.1,BTC-USD.1,CAT.1,CRM.1,CSCO.1,CVX.1,DIS.1,GC=F.1,GLD.1,GS.1,HD.1,HON.1,IBM.1,JNJ.1,JPM.1,KO.1,MCD.1,MMM.1,MRK.1,MSFT.1,NKE.1,NVDA.1,PG.1,SHW.1,TRV.1,UNH.1,V.1,VZ.1,WMT.1,^IRX.1,^TNX.1
2020-08-27,155552400.0,3928300.0,85296000.0,3992100.0,29548100.0,23240415076,3010300.0,22817100.0,22456800.0,7438200.0,13667600.0,2303.0,16299200.0,3692400.0,3430900.0,4542247.0,3580144.0,5575400.0,22163900.0,10931600.0,3226800.0,2781776.0,6464902.0,57602200.0,4390800.0,317604000.0,6156100.0,800400.0,1543900.0,2321000.0,8619600.0,11405300.0,119018700.0,0.0,0.0
2020-08-28,187630000.0,12838400.0,57940000.0,4382900.0,20383900.0,19807127588,3698700.0,28068000.0,16573600.0,7307900.0,11020100.0,778.0,13200800.0,3697400.0,3100100.0,13805520.0,3242182.0,5395700.0,13756700.0,16420300.0,3212500.0,3643375.0,6134049.0,26292900.0,3731100.0,537160000.0,4166300.0,1015200.0,1725800.0,2883500.0,7349800.0,11873900.0,64050900.0,0.0,0.0
2020-08-31,225702700.0,4053900.0,83718000.0,4665800.0,16264300.0,22285928250,2886500.0,16010100.0,21298000.0,9437500.0,11617500.0,158.0,10251200.0,3046200.0,4105400.0,4840176.0,5049983.0,6362700.0,14219400.0,18510800.0,2900900.0,3445796.0,7929273.0,28774200.0,3519800.0,500840000.0,5596800.0,1129800.0,2297900.0,4341600.0,9326900.0,14555500.0,45236400.0,0.0,0.0
2020-09-01,151948100.0,2869000.0,68644000.0,3142500.0,18977300.0,27311555343,2673900.0,13293600.0,23325100.0,8990600.0,7351200.0,186.0,10662100.0,2457000.0,3235100.0,4217051.0,3300444.0,6307700.0,11595600.0,12588400.0,2926700.0,3469716.0,6797433.0,25725500.0,4912400.0,511316000.0,5671800.0,1512600.0,969900.0,2487100.0,5642900.0,13358400.0,106798200.0,0.0,0.0
2020-09-02,200119000.0,2871600.0,78630000.0,3536900.0,16552100.0,28037405299,4515500.0,12963800.0,30045700.0,10821900.0,8187800.0,71.0,11536900.0,3565200.0,3464600.0,4362726.0,6895650.0,6881900.0,14475700.0,26332600.0,4092000.0,4716665.0,11571597.0,34080800.0,6775400.0,874012000.0,8384800.0,1393500.0,1391400.0,2846500.0,9863800.0,21711900.0,51666000.0,0.0,0.0
2020-09-03,257599600.0,3137700.0,163222000.0,6747900.0,27799400.0,31927261555,4479100.0,14000600.0,39288100.0,16179900.0,12079200.0,179.0,12148100.0,3533500.0,5380100.0,3742890.0,5979773.0,8672800.0,23281200.0,22289400.0,3126700.0,4163635.0,12983672.0,58400300.0,7264400.0,945128000.0,7277900.0,1576800.0,1299400.0,3872500.0,11310200.0,23126800.0,48015000.0,0.0,0.0
2020-09-04,332607200.0,2910200.0,175636000.0,5235100.0,18867300.0,29965130374,5129400.0,14374300.0,34867400.0,10516600.0,11248300.0,607.0,11567900.0,3668900.0,5253500.0,3529417.0,6295037.0,7200100.0,26325500.0,21019500.0,3828600.0,3907332.0,9359688.0,59664100.0,5157600.0,1463684000.0,7437700.0,1858500.0,1460700.0,2901000.0,13243600.0,22250100.0,33982200.0,0.0,0.0
2020-09-08,231366600.0,3358600.0,121884000.0,4517000.0,22622700.0,33430927462,4775200.0,15229600.0,29101800.0,14942500.0,17257300.0,271.0,13229200.0,4574700.0,5241200.0,2967405.0,5449974.0,8756800.0,22108600.0,17776700.0,4107600.0,3425224.0,9095592.0,52924300.0,5300100.0,795728000.0,6847500.0,1951800.0,1686800.0,2594500.0,14186900.0,18469700.0,33966900.0,0.0,0.0
2020-09-09,176940500.0,2244300.0,103774000.0,2474700.0,21951400.0,24128292755,5345100.0,9988600.0,23351600.0,9269800.0,8891800.0,219.0,8424100.0,4681400.0,4754700.0,2978758.0,3944152.0,6960700.0,13434000.0,15252300.0,3213200.0,3255153.0,8862307.0,45679000.0,5997900.0,736200000.0,6002900.0,1585200.0,957600.0,2195600.0,7532600.0,15896200.0,33669000.0,0.0,0.0
2020-09-10,182274400.0,2126400.0,106614000.0,3288900.0,14532600.0,54406443211,4387000.0,5945000.0,25108800.0,11845900.0,9853400.0,722.0,9143600.0,2510300.0,3156300.0,2986609.0,4161406.0,6191800.0,15922800.0,15439500.0,3325600.0,2456823.0,6907578.0,35461500.0,5032800.0,698684000.0,5242500.0,2507400.0,950200.0,2421200.0,7243000.0,15811200.0,33709200.0,0.0,0.0
2020-09-11,180860300.0,1899400.0,101880000.0,2604400.0,14722400.0,45201121775,3237100.0,5455200.0,21853000.0,13732400.0,7165300.0,73.0,7662300.0,2376400.0,3729200.0,2245819.0,3711313.0,3934700.0,13784300.0,18272300.0,3616500.0,2031406.0,7171254.0,33620100.0,8565200.0,636928000.0,4398000.0,1420800.0,1040100.0,3085900.0,7439000.0,13924800.0,28879800.0,0.0,0.0
2020-09-14,140150100.0,2086500.0,90592000.0,3620100.0,17228400.0,35453581940,2569300.0,4255200.0,19866700.0,8182800.0,8391900.0,55.0,9709500.0,2756900.0,3055800.0,2264174.0,3809009.0,4375800.0,19017400.0,10911700.0,2543800.0,2707983.0,8575994.0,30375800.0,4990300.0,1201744000.0,4767400.0,1336200.0,977300.0,1795500.0,11730500.0,11932500.0,45733800.0,0.0,0.0
2020-09-15,184642000.0,2243900.0,80430000.0,3371500.0,14881700.0,32509451925,4092400.0,4133600.0,19024100.0,11732000.0,7289100.0,74.0,7993700.0,3717600.0,4174900.0,1964123.0,3049299.0,3658800.0,23683000.0,12838400.0,2640700.0,2459335.0,10826678.0,21823900.0,5934200.0,727556000.0,4046500.0,1062000.0,1042000.0,1468300.0,6328600.0,9444300.0,30427800.0,0.0,0.0
2020-09-16,154679000.0,2325300.0,90244000.0,5798900.0,21851400.0,30769986455,3302000.0,5441200.0,24310200.0,13019000.0,6601000.0,124.0,12702400.0,3571400.0,3379100.0,3344272.0,3962666.0,4323000.0,19270600.0,15353900.0,3463700.0,3506313.0,10380230.0,26328100.0,7023700.0,556384000.0,6049900.0,1212300.0,1048900.0,3438200.0,6135000.0,12699000.0,27860400.0,0.0,0.0
2020-09-17,178011000.0,2801100.0,128982000.0,3215300.0,19717800.0,38151810523,4487000.0,5279500.0,22225900.0,10515100.0,6723500.0,67.0,8836200.0,4274800.0,3166600.0,2823745.0,3317180.0,5461400.0,18290100.0,13287100.0,3376600.0,3296296.0,8090455.0,34011300.0,7376400.0,792512000.0,4648500.0,1413300.0,1196900.0,2394100.0,7474900.0,14996200.0,37245000.0,0.0,0.0
2020-09-18,287104900.0,6042400.0,177852000.0,6630300.0,22057100.0,26341903912,5113500.0,6595600.0,44450800.0,14517800.0,9916300.0,38.0,9959700.0,9066300.0,6072900.0,5207388.0,5639614.0,12174000.0,20121600.0,23816600.0,3861400.0,4885062.0,12308446.0,55225300.0,12876600.0,698460000.0,10192800.0,2295900.0,2294700.0,3795400.0,9084100.0,22584500.0,54709200.0,0.0,0.0
2020-09-21,195713800.0,2745300.0,122358000.0,8339900.0,23125300.0,28884999244,4278200.0,5561600.0,28495000.0,16199100.0,10352700.0,52.0,17436100.0,4871300.0,3548000.0,4731636.0,5555724.0,7574500.0,28378800.0,17514800.0,2831800.0,4678393.0,10445311.0,39839700.0,8486400.0,721044000.0,7092600.0,1043700.0,1884100.0,4124700.0,9656000.0,15871400.0,47275500.0,0.0,0.0
2020-09-22,183055400.0,2172600.0,138976000.0,4884400.0,17768900.0,23621787804,2579500.0,3600800.0,17656800.0,9155000.0,6978800.0,331.0,7977900.0,3355800.0,2972000.0,2653561.0,3093859.0,5295900.0,19257000.0,13034600.0,2475600.0,2516145.0,8143170.0,33517100.0,13007200.0,646452000.0,4722800.0,1332900.0,1385100.0,3163600.0,7543100.0,12198900.0,33102000.0,0.0,0.0
2020-09-23,150718700.0,2104300.0,113054000.0,9427200.0,18247500.0,23788661867,2420100.0,7507900.0,24843200.0,16649200.0,8323600.0,5.0,18134000.0,3116100.0,4467600.0,2660564.0,4120612.0,8784400.0,19952700.0,17121200.0,2777700.0,2688847.0,7085842.0,30803800.0,37822700.0,647012000.0,6373700.0,1137600.0,2883500.0,3709900.0,6310600.0,15416200.0,23133300.0,0.0,0.0
2020-09-24,167743300.0,1827200.0,110588000.0,4249000.0,27098100.0,47144380902,2138800.0,4166800.0,30910400.0,15203500.0,8480000.0,365.0,11759200.0,5114600.0,3095600.0,2374836.0,3709325.0,5614800.0,18366500.0,16788100.0,1727000.0,1877361.0,7844280.0,31202500.0,13485800.0,731240000.0,5708200.0,902400.0,1746300.0,2869100.0,9865300.0,10875300.0,29453100.0,0.0,0.0
2020-09-25,149981400.0,2635700.0,92304000.0,2775600.0,29123000.0,39348590957,1848900.0,5117800.0,22966600.0,11070500.0,6851800.0,4.0,6779200.0,3106000.0,2457700.0,2752128.0,3089570.0,5531200.0,13293100.0,12603400.0,2196800.0,2330884.0,6932101.0,29437300.0,9182800.0,588016000.0,4969900.0,856500.0,1714100.0,2455800.0,5496100.0,10676300.0,22618800.0,0.0,0.0
2020-09-28,137672400.0,2213900.0,84484000.0,3930900.0,38868200.0,47762394731,2212700.0,4088300.0,24275700.0,12863800.0,6283700.0,10455.0,7109700.0,3280100.0,3061100.0,2665869.0,3670623.0,5843200.0,20894100.0,11215700.0,2111700.0,2509806.0,6123674.0,32004900.0,7525000.0,573808000.0,5810800.0,1284600.0,1555900.0,2575700.0,5565300.0,11910500.0,21197100.0,0.0,0.0
2020-09-29,99382200.0,2008000.0,69916000.0,3200400.0,19874700.0,46582396602,1605600.0,3983700.0,16353700.0,10553000.0,7405800.0,3283.0,8718500.0,2400000.0,2048900.0,2301627.0,2203504.0,6768600.0,12848200.0,12426600.0,1731700.0,2400013.0,6742413.0,24221900.0,7796400.0,621460000.0,4492100.0,871200.0,1306500.0,1797800.0,5513500.0,10005900.0,27702900.0,0.0,0.0
2020-09-30,142675200.0,3526600.0,97922000.0,5060900.0,38436700.0,44171073700,3642800.0,8188500.0,27113200.0,10466500.0,13642500.0,600.0,8371800.0,3075800.0,4778800.0,3059287.0,3411111.0,8487700.0,16400600.0,15755900.0,3034100.0,3656052.0,11593605.0,33829100.0,8699700.0,689184000.0,8727800.0,2412900.0,1595800.0,3497300.0,9157600.0,16348400.0,34826400.0,0.0,0.0
2020-10-01,116120400.0,2428300.0,99438000.0,4179300.0,30677100.0,40023134100,2157400.0,4318000.0,20763500.0,14930700.0,8908300.0,730.0,10402800.0,2288700.0,2696900.0,2556267.0,3359438.0,6457800.0,15778700.0,17577300.0,2443000.0,2378964.0,8410305.0,27158400.0,5637200.0,525004000.0,5713400.0,1557000.0,1323600.0,2731200.0,7234600.0,14547100.0,43290900.0,0.0,0.0
2020-10-02,144712000.0,2514100.0,112262000.0,3783300.0,31773800.0,48661453918,3220500.0,4494500.0,24493000.0,9854800.0,6490200.0,530.0,7488500.0,2541200.0,2943600.0,2482634.0,3059759.0,5485600.0,15149600.0,13610100.0,3833100.0,2115246.0,5255406.0,33154800.0,7491100.0,552496000.0,6077900.0,1234500.0,1220300.0,2338000.0,6019700.0,10741800.0,24585000.0,0.0,0.0
2020-10-05,106243800.0,2852300.0,75506000.0,2863200.0,19082100.0,47537578009,2597700.0,3403500.0,26929100.0,12049800.0,5919200.0,1360.0,6969600.0,2551600.0,2330700.0,1856750.0,3190823.0,4992800.0,13871900.0,10628700.0,2913800.0,1742572.0,8807182.0,21331600.0,8270300.0,479820000.0,6333900.0,1940100.0,1296300.0,1638600.0,6090500.0,10457400.0,14259000.0,0.0,0.0
2020-10-06,161498200.0,2431400.0,101738000.0,3309200.0,47132500.0,42623695307,2559800.0,4448100.0,28430800.0,15294500.0,9052000.0,968.0,8632800.0,2833100.0,2992500.0,2488894.0,4050426.0,5118200.0,19220400.0,10077400.0,2453600.0,2418192.0,10273230.0,28554300.0,5978000.0,784420000.0,6042900.0,1562400.0,1491800.0,2434400.0,5841100.0,12524900.0,21475500.0,0.0,0.0
2020-10-07,96849000.0,1842800.0,86188000.0,3048400.0,26019100.0,37799458436,2334200.0,4963200.0,20593700.0,15410300.0,10187800.0,50.0,6410900.0,2326600.0,3423700.0,2154042.0,2944908.0,5603100.0,16358500.0,10135600.0,1972500.0,2577858.0,9845226.0,25681100.0,4390500.0,418084000.0,4640900.0,1350900.0,1388000.0,2596600.0,6713400.0,13674700.0,16949100.0,0.0,0.0
2020-10-08,83477200.0,5592300.0,63482000.0,2922600.0,20598600.0,63314794397,1842900.0,4150400.0,19031300.0,11590900.0,7404600.0,348.0,6530800.0,2330600.0,2256200.0,2098552.0,26452189.0,4413500.0,15659000.0,12143900.0,3195800.0,2275510.0,9217160.0,19925800.0,3595600.0,378900000.0,4569800.0,1477200.0,734400.0,2056700.0,3955600.0,14266400.0,14676900.0,0.0,0.0
2020-10-09,100506900.0,4183000.0,98158000.0,3511300.0,17406000.0,22799117613,4084200.0,4225000.0,16167500.0,12260900.0,11502200.0,580.0,15979800.0,3040900.0,2240100.0,2797751.0,8737970.0,5054100.0,13689100.0,11407800.0,3237700.0,2410538.0,5956098.0,26458000.0,4293400.0,346892000.0,6551700.0,1356600.0,903800.0,2028900.0,5562900.0,9846200.0,14494800.0,0.0,0.0
2020-10-12,240226800.0,2881600.0,167284000.0,2626700.0,12176600.0,26163972642,4279800.0,4317000.0,22757200.0,9056900.0,10958200.0,96.0,4843000.0,3474200.0,2411900.0,3603474.0,4848315.0,7273200.0,16058000.0,11386500.0,2412400.0,1834186.0,8276370.0,40461400.0,5136500.0,434744000.0,5791500.0,943200.0,1370800.0,2424200.0,6622700.0,20211200.0,18402300.0,0.0,0.0
2020-10-13,262330500.0,2065600.0,114894000.0,2602600.0,15182600.0,24241420251,3319000.0,3713200.0,23438300.0,10440300.0,22389000.0,191.0,8384300.0,3317300.0,2699900.0,2456533.0,5654781.0,11057600.0,21697300.0,14365300.0,2098900.0,1884059.0,9125774.0,28950800.0,4245000.0,344604000.0,4509400.0,1303800.0,1230200.0,2713500.0,5621700.0,22109600.0,23800200.0,0.0,0.0
2020-10-14,150712000.0,2693600.0,116254000.0,2826300.0,10505500.0,24103426719,4087100.0,5129500.0,16439100.0,7057500.0,11531500.0,33.0,9076600.0,7550100.0,2221000.0,2530061.0,3899593.0,7706400.0,15204100.0,10582100.0,1862600.0,1716619.0,9166122.0,23421700.0,3586600.0,276100000.0,3860700.0,1297500.0,1070100.0,4455400.0,5320000.0,16591900.0,19710900.0,0.0,0.0
2020-10-15,112559200.0,2531000.0,104468000.0,2699300.0,13226800.0,24487233058,2958500.0,5256800.0,15451400.0,10052100.0,7744000.0,254.0,6815400.0,4325700.0,2699400.0,2585233.0,3541024.0,5978600.0,17171200.0,9961700.0,2177300.0,1959168.0,9151974.0,22733100.0,4235800.0,267224000.0,4997100.0,1275300.0,1238900.0,3172200.0,8885500.0,13644500.0,13692600.0,0.0,0.0
2020-10-16,115393800.0,2059300.0,129488000.0,2394300.0,31780600.0,25635480772,5569000.0,3092300.0,21292500.0,9305600.0,6291700.0,53.0,7260700.0,3244500.0,3108600.0,3850157.0,4927078.0,6097000.0,13275000.0,13569800.0,2162800.0,2964406.0,7903492.0,26057900.0,6010900.0,242392000.0,6806100.0,1140600.0,1641100.0,3293300.0,6385900.0,13364200.0,16935000.0,0.0,0.0
2020-10-19,120639300.0,2749800.0,104472000.0,3196500.0,16519600.0,23860769928,2757700.0,3242300.0,19600500.0,8357100.0,6576900.0,43.0,6084400.0,3235300.0,2428100.0,2231814.0,7822720.0,7250800.0,11725700.0,9930400.0,2009500.0,2284240.0,8614455.0,27625800.0,5160800.0,298068000.0,6427600.0,1038600.0,1191400.0,2482100.0,7449600.0,16075100.0,14643300.0,0.0,0.0
2020-10-20,124423700.0,1950100.0,90194000.0,2954700.0,12319900.0,30915821592,3007100.0,2989300.0,16564900.0,7753200.0,6161200.0,329.0,7121400.0,3335500.0,2281500.0,1676698.0,22490151.0,5325400.0,11257100.0,10970700.0,1883200.0,2168348.0,11144746.0,22753500.0,3799200.0,229212000.0,7582100.0,1578900.0,2300800.0,1988600.0,7427000.0,18696200.0,14523000.0,0.0,0.0
2020-10-21,89946000.0,1978700.0,91854000.0,2588400.0,11450600.0,43414712626,2502000.0,2794000.0,17016300.0,9800600.0,6591500.0,1202.0,7548100.0,3083600.0,2304500.0,1938447.0,10204044.0,5221300.0,10730500.0,12517400.0,1518200.0,1807276.0,9689808.0,22724900.0,4916300.0,219596000.0,5649700.0,1533000.0,2965200.0,2139000.0,6067200.0,21498300.0,13114200.0,0.0,0.0
2020-10-22,101988000.0,2172900.0,84240000.0,3748800.0,14238200.0,34729759598,2356800.0,3685700.0,20399000.0,9810100.0,5177700.0,899.0,8377000.0,2136900.0,2787000.0,1996908.0,8217167.0,5279700.0,14837200.0,20189200.0,1961300.0,1989187.0,6075990.0,22351500.0,2869900.0,290480000.0,4502900.0,859800.0,2267000.0,2100600.0,4908200.0,16636100.0,13344000.0,0.0,0.0
2020-10-23,82572600.0,2104200.0,69334000.0,8921200.0,10024200.0,28974975003,2857300.0,3159600.0,15556100.0,8727200.0,5439900.0,287.0,5919300.0,2110200.0,1750600.0,2109162.0,4072496.0,4154400.0,15087600.0,13491300.0,2278100.0,2556450.0,7309381.0,18879600.0,4046300.0,233484000.0,4278100.0,1108800.0,1375900.0,2349500.0,5877200.0,12879600.0,10540500.0,0.0,0.0
2020-10-26,111850700.0,3087100.0,118024000.0,5731500.0,16151100.0,29461458313,4506600.0,5864100.0,29146500.0,9710900.0,8578900.0,242.0,5105100.0,3249700.0,2911900.0,2465446.0,7534756.0,6929500.0,12410700.0,14696400.0,2537800.0,3993205.0,9122840.0,37111600.0,5422500.0,336896000.0,5315500.0,1461300.0,1331800.0,2408500.0,12608700.0,15196800.0,16111800.0,0.0,0.0
2020-10-27,92276800.0,1934400.0,85820000.0,3780300.0,15491900.0,33749878156,4857900.0,4285600.0,37911500.0,14251700.0,6813800.0,176.0,5826900.0,3430400.0,3014100.0,2131867.0,6209161.0,4890100.0,10391700.0,13892100.0,1801900.0,4657702.0,12241374.0,36700300.0,2985700.0,250520000.0,6806700.0,1791600.0,1159000.0,2427700.0,8690400.0,12253000.0,11831100.0,0.0,0.0
2020-10-28,143937800.0,2874000.0,111766000.0,7037800.0,20279800.0,35867318895,5645100.0,4425400.0,34561500.0,15961900.0,11654700.0,277.0,11734100.0,4214600.0,3255900.0,3430744.0,9860956.0,8426100.0,16389500.0,19886200.0,3272900.0,3665860.0,8989954.0,51195600.0,8618300.0,376520000.0,8192200.0,2416800.0,2899800.0,3301400.0,17809500.0,18720200.0,16849200.0,0.0,0.0
2020-10-29,146129200.0,2994100.0,131930000.0,5419500.0,14554300.0,56499499598,3867200.0,4589000.0,35332000.0,12292200.0,9583700.0,240.0,8474500.0,3581200.0,2872500.0,3303530.0,7071169.0,7205400.0,14208800.0,15369900.0,2477600.0,3206356.0,9314310.0,31432600.0,4947000.0,320080000.0,5476900.0,1851900.0,2595800.0,3279200.0,16820900.0,19146100.0,15153900.0,0.0,0.0
2020-10-30,190272600.0,3262500.0,167728000.0,4736300.0,15374700.0,30581485201,4373500.0,5741200.0,29151200.0,17191600.0,8090200.0,725.0,7303000.0,3658800.0,3872800.0,4657260.0,8285889.0,7364100.0,15194500.0,15804000.0,3450900.0,2672462.0,11096748.0,36953700.0,7791600.0,416820000.0,6422000.0,2064900.0,2630300.0,3556800.0,10252900.0,17632800.0,18601800.0,0.0,0.0
2020-11-02,122866900.0,2029000.0,145148000.0,3572900.0,13854600.0,30771455468,4072400.0,3953400.0,23483100.0,11475500.0,9186000.0,190.0,6498400.0,2459600.0,2956400.0,4454396.0,5555829.0,7088000.0,15011600.0,15156100.0,2983200.0,2531454.0,8145475.0,30842200.0,4740400.0,299652000.0,6682800.0,1852800.0,1765700.0,4519000.0,8057100.0,16086400.0,16575600.0,0.0,0.0
2020-11-03,107624400.0,2533600.0,97958000.0,4004300.0,12249800.0,29869951617,4843600.0,4151400.0,27342900.0,8608000.0,8144900.0,712.0,7577200.0,4545500.0,3037500.0,3946708.0,4397698.0,6363000.0,17482600.0,15285100.0,2615000.0,2268692.0,7693578.0,27512000.0,3490900.0,272900000.0,6244200.0,1396800.0,1546200.0,4043900.0,6467900.0,10693500.0,15413100.0,0.0,0.0
2020-11-04,138235500.0,3810000.0,136780000.0,4545500.0,11344700.0,35116364962,9081700.0,6505400.0,30121900.0,10925700.0,7483000.0,782.0,11117300.0,3868500.0,3525300.0,4582035.0,6066905.0,10263500.0,18886500.0,12930800.0,3360800.0,3756516.0,14731422.0,42311800.0,5061800.0,410228000.0,5820600.0,1410600.0,2424100.0,10344900.0,8102700.0,20785700.0,17927400.0,0.0,0.0
2020-11-05,126387100.0,2070300.0,115786000.0,4197300.0,12328300.0,40856321439,4821600.0,8961700.0,23149700.0,10627700.0,7654800.0,135.0,16102800.0,2892800.0,2516600.0,4864791.0,5127701.0,8016200.0,17837400.0,12452400.0,3622000.0,2605486.0,9277210.0,36080100.0,3940000.0,319028000.0,5673100.0,1110600.0,1363000.0,4786500.0,7132100.0,20156400.0,14202600.0,0.0,0.0
2020-11-06,114457900.0,2028500.0,92946000.0,3126300.0,8995600.0,39837841971,2983000.0,3798600.0,19475300.0,8366900.0,6259700.0,304.0,10378300.0,2475100.0,2839100.0,3268198.0,5490663.0,5942500.0,12552800.0,9294900.0,3916100.0,2015260.0,6945515.0,25231900.0,2954000.0,383348000.0,4702300.0,1279500.0,1044200.0,2994900.0,6180500.0,11986200.0,16198500.0,0.0,0.0
2020-11-09,154515300.0,2996200.0,143808000.0,17261700.0,49014400.0,34149115566,5969600.0,8777500.0,42649500.0,24015200.0,35634700.0,745.0,29800700.0,6960500.0,7856400.0,8207047.0,9405841.0,12351600.0,47792400.0,33442000.0,7981200.0,5284048.0,11184046.0,44395000.0,7491700.0,582976000.0,12664700.0,3004500.0,2734300.0,4635300.0,17916900.0,24265900.0,28198500.0,0.0,0.0
2020-11-10,138023400.0,3742800.0,131820000.0,7056800.0,46404300.0,25574938143,3499100.0,6863200.0,31514500.0,15039700.0,18115400.0,276.0,11728500.0,4166500.0,4828500.0,6241014.0,5881449.0,7386500.0,20539300.0,29706700.0,4255600.0,4186478.0,8593914.0,44045100.0,8014700.0,644068000.0,7854000.0,2378400.0,1591100.0,3733200.0,7943600.0,22051800.0,18199200.0,0.0,0.0
2020-11-11,112295000.0,2244800.0,87338000.0,5642700.0,29907800.0,29772374934,2345500.0,4163400.0,27332800.0,11640600.0,9600900.0,222.0,9008500.0,2680700.0,2987900.0,3436049.0,4486922.0,6382400.0,14443400.0,17399900.0,4126900.0,3449742.0,5741678.0,29440800.0,6058700.0,404744000.0,5554300.0,1159500.0,966300.0,2048200.0,5337200.0,12196900.0,18805800.0,0.0,0.0
2020-11-12,103162300.0,2438200.0,87240000.0,4941200.0,20288400.0,34175758344,2185500.0,5607000.0,29368300.0,8920700.0,13768200.0,220.0,7167900.0,3005500.0,3818600.0,2822048.0,6797117.0,4710300.0,22063000.0,15024400.0,4253200.0,2651173.0,7464799.0,21593900.0,4780400.0,365812000.0,5631700.0,1688700.0,1289500.0,2907300.0,7302500.0,13293300.0,12564300.0,0.0,0.0
2020-11-13,81581900.0,1767100.0,75124000.0,4811500.0,19724500.0,31599492172,2120200.0,5160000.0,49106400.0,10890300.0,21062300.0,240.0,6469800.0,2832100.0,3939200.0,2498867.0,4898000.0,5893500.0,11847900.0,12447900.0,3072100.0,2167272.0,7694206.0,18621100.0,3986100.0,346312000.0,6466800.0,979200.0,1135000.0,2442100.0,6377500.0,10652800.0,19738200.0,0.0,0.0
2020-11-16,91183000.0,2069200.0,76174000.0,5339100.0,40562800.0,31526766675,3902400.0,5712600.0,34572600.0,18980200.0,16382500.0,6.0,8358500.0,3004700.0,5360200.0,5197627.0,5536896.0,6266400.0,19858600.0,14908200.0,3702100.0,2911423.0,9503474.0,24953300.0,6116200.0,413776000.0,7976600.0,1522200.0,1163500.0,2790100.0,12083200.0,14289400.0,34560300.0,0.0,0.0
2020-11-17,74271000.0,1935100.0,68894000.0,4023200.0,38299300.0,39006849170,2110800.0,5090700.0,23140900.0,14329000.0,9354900.0,59.0,8229100.0,2722900.0,8532200.0,3658116.0,4324687.0,7297700.0,14553200.0,14248400.0,2443100.0,3097520.0,9509133.0,24154100.0,7002900.0,312028000.0,6396800.0,1476600.0,1218000.0,2557600.0,7268800.0,11698200.0,42711600.0,0.0,0.0
2020-11-18,76322100.0,2466200.0,58336000.0,3264300.0,65990700.0,49064800278,3165100.0,5880500.0,21327700.0,10583700.0,9456200.0,152.0,7384700.0,2856200.0,5122200.0,4692060.0,4818713.0,6661000.0,12571200.0,15278200.0,3095200.0,3128497.0,8678174.0,28372800.0,5572800.0,510924000.0,6097100.0,1462800.0,1333200.0,2722500.0,6977900.0,11698800.0,24936900.0,0.0,0.0
2020-11-19,74113000.0,2595700.0,60206000.0,3249800.0,34236100.0,36985055355,2012100.0,8084600.0,22177700.0,8820200.0,8892500.0,59.0,6965100.0,1505200.0,3929400.0,3462043.0,3597822.0,7987700.0,10202500.0,17189500.0,2840500.0,3571256.0,7037110.0,24792700.0,4642800.0,565936000.0,5284100.0,1563600.0,1118600.0,3935600.0,5657200.0,12663000.0,18590700.0,0.0,0.0
2020-11-20,73604300.0,2956200.0,67488000.0,3702300.0,18230900.0,36992873940,2449800.0,7286100.0,19776300.0,8294600.0,8481600.0,1900.0,6379400.0,1848100.0,4111000.0,2502899.0,5255418.0,6354900.0,12718900.0,15645600.0,3932600.0,3177652.0,8415440.0,22843100.0,4318100.0,341088000.0,4726900.0,968700.0,1322400.0,3702000.0,9653500.0,14225400.0,21937200.0,0.0,0.0
2020-11-23,127959300.0,2032600.0,94178000.0,3022900.0,28372400.0,42741112308,2403500.0,5383600.0,19651400.0,13379300.0,12887000.0,843.0,15510600.0,3371300.0,3294200.0,2977590.0,5910318.0,7318300.0,13209200.0,13191900.0,3010300.0,2468903.0,9498548.0,25683500.0,6118400.0,361356000.0,4770600.0,1046700.0,918000.0,2535700.0,6101900.0,11601400.0,18557100.0,0.0,0.0
2020-11-24,113874200.0,3198300.0,72042000.0,6163400.0,31132000.0,51469565009,3447000.0,5797300.0,22849700.0,17257400.0,16711700.0,1041.0,19504000.0,3915200.0,4773400.0,4300870.0,8109115.0,11034800.0,20121600.0,13827600.0,3870900.0,3690856.0,12790840.0,33979700.0,7204700.0,346500000.0,7101800.0,1643700.0,2098500.0,3759700.0,10110800.0,15481400.0,17155200.0,0.0,0.0
2020-11-25,76499200.0,2550300.0,75808000.0,4646600.0,19254100.0,43710357371,2506400.0,26394900.0,22617700.0,10556600.0,9552000.0,205754.0,10286600.0,2272800.0,3001700.0,2582792.0,4326151.0,7594600.0,11715600.0,10194800.0,1889200.0,2454431.0,6023590.0,21012900.0,4484500.0,259916000.0,8411300.0,1005300.0,986700.0,3145100.0,6772900.0,10604300.0,13833300.0,0.0,0.0
2020-11-27,46691300.0,1698300.0,47858000.0,2447700.0,9970200.0,38886494645,976900.0,7395000.0,10769500.0,4627700.0,5306400.0,71804.0,10569100.0,1050400.0,1625300.0,1521686.0,2187395.0,3059000.0,5983600.0,8499300.0,1394400.0,1515452.0,5644528.0,14512200.0,3506800.0,167276000.0,4252200.0,418200.0,538000.0,1558600.0,3512900.0,5763700.0,10999500.0,0.0,0.0
