Ticker,AAPL,AMGN,AMZN,AXP,BA,BTC-USD,CAT,CRM,CSCO,CVX,DIS,GC=F,GLD,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT,^IRX,^TNX,AAPL,AMGN,AMZN,AXP,BA,BTC-USD,CAT,CRM,CSCO,CVX,DIS,GC=F,GLD,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT,^IRX,^TNX
Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-01,185.1118317,305.1094055,159.2799988,199.3170776,209.8099976,43075.77344,299.7099915,280.8457642,47.74501801,135.5005035,95.77960968,2053,190.4100037,369.0968323,345.130127,178.1875458,175.8361206,148.9411316,167.1853333,57.88071442,286.1005554,76.06958008,119.5781708,397.8481445,98.3717041,62.99541855,152.2712402,303.8049927,205.7012634,490.5975647,273.0093079,37.89804459,55.02514267,5.199999809,3.862999916,64885400,3883200,76542400,3028300,10679200,21423953779,3196300,3218300,20635700,8641100,8484800,947,10278100,2138500,2439100,8296065,4669400,8012000,9354800,15870900,3380600,3943571,11650700,30657700,7666700,369146000,7601100,1503100,2015200,4242600,7065000,19586500,20792700,0,0
2024-02-02,184.1112518,303.8214722,171.8099976,202.4458466,209.3800049,43185.85938,306.9180603,282.6864014,47.74501801,139.4860992,95.84868622,2036.099976,188.6100006,372.9527588,342.407959,177.1038818,174.7918243,147.2952118,168.1476898,57.46307755,285.1119995,75.24472809,119.6065674,405.1788635,97.35666656,66.12684631,151.2285461,304.6995239,208.4178314,493.5868225,273.1374207,37.57694626,55.43706894,5.210000038,4.032999992,102551700,2585900,117218300,3393000,6275300,18603843039,4661500,3629600,20533100,12839100,9321300,888,7337600,2180900,3697600,4581080,4055400,8295900,8607600,17544900,3971600,4440030,10175600,28256700,8966900,476578000,7937700,1526400,1478700,3804500,4848700,21548600,21670800,0,0
2024-02-03,,,,,,42992.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11169245236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-04,,,,,,42583.58203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14802225490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05,185.9241486,302.6745911,170.3099976,201.9848633,206.6300049,42658.66797,313.0643921,285.1108398,47.10752869,139.5685577,95.37502289,2025.699951,187.5700073,368.2987366,340.4046631,174.3043213,172.5621185,146.5334167,167.9263458,56.98848724,274.4772644,73.54740906,119.3889389,399.6907043,96.36096191,69.29725647,151.3433838,299.2933655,206.7297058,486.5539246,271.5607605,36.90800095,55.13956833,5.228000164,4.164000034,69668800,3563300,55081300,3099300,8682500,18715487317,6557500,5274800,19602000,8277800,11679300,412,5436100,2231100,2653800,4914764,4379600,9121600,7820200,12759600,7581900,5354372,8027700,25352300,10097900,680078000,6931900,2267500,1020200,3646300,4899100,20466200,19145100,0,0
2024-02-06,187.5289764,297.1282043,169.1499939,201.7004395,208.5800018,43084.67188,314.3501892,282.8545837,47.55472946,139.5868683,97.98020172,2034.5,188.5500031,370.1930542,341.4685974,174.87323,172.5527191,148.6589661,168.5037384,56.89357758,273.2103577,74.36434174,120.0512619,399.53302,99.19339752,68.18881226,152.0608063,302.6255493,206.6617584,494.0124817,272.7235413,36.65826035,55.51553345,5.22300005,4.090000153,43490800,5767400,42505500,3255300,7556900,16798476726,2825700,4207200,19265800,6198200,16455500,249,4866100,1487800,2045300,3969732,3337600,9229900,6764800,12775200,5927200,4453186,6153000,18382600,11368600,683111000,6185400,1517400,1486600,2745400,4400000,17517600,14181300,0,0
2024-02-07,187.6379547,278.1387634,170.5299988,205.0645752,211.9199982,44318.22266,315.1976013,285.833313,47.35491562,139.3852997,97.83217621,2035.199951,188.5,371.7988892,347.6413574,175.2886658,172.8631897,148.5837402,168.8212891,56.94103241,275.7825928,74.42779541,120.6095123,407.9672546,100.3340988,70.06386566,152.2138824,304.5716858,207.8357086,502.4480591,275.3152161,36.05174637,55.37495041,5.22300005,4.110000134,53439000,8411300,47174100,3272100,7747700,21126587775,3203000,3621400,16794400,6252000,28886300,71,6276900,1963200,3272200,3214618,4841200,8690300,7225500,10259900,3954700,4521956,6742800,22340500,9447800,495575000,7209300,1828500,1760600,4109100,4785900,21815600,17082600,0,0
2024-02-08,186.5581665,277.1798706,169.8399963,207.1536713,209.2200012,45301.56641,313.6488647,288.9109192,47.52618027,141.1536102,109.0817871,2032.199951,188.3300018,370.2411499,348.6286316,174.7106934,175.027771,147.097702,168.2150269,56.7891655,280.1977539,73.92018127,119.7957916,408.0264282,100.3147736,69.60609436,151.7546844,306.8226624,207.4379272,503.1252441,272.2646179,35.59686661,55.37168884,5.217999935,4.170000076,40962000,5946100,42316500,4136600,5787700,26154524080,1986100,4488400,19599000,9237000,60558400,341,3873300,1913700,2521900,2669688,5161200,9755000,6060300,12874800,4605000,4741303,6308300,21225300,6330400,414422000,6121600,1260000,1745600,3343000,5833400,19523500,14427900,0,0
2024-02-09,187.3219147,273.6734009,174.4499969,208.3894348,209.1999969,47147.19922,308.9343872,288.2676697,47.69744492,138.3866119,106.9601517,2023.300049,187.6000061,369.4911194,348.0822754,175.956955,176.907547,147.4362946,168.4171143,56.53288651,277.8366089,73.68225098,118.6982193,414.3717651,101.020462,72.09685516,150.5876312,306.4196167,208.1073456,501.3161316,272.9062805,35.4274025,55.34225464,5.21999979,4.186999798,45155200,3341100,56986000,4785100,4349700,39316770844,2823000,4376300,24076900,9194500,21509100,62,4412600,2028200,2389900,3911164,5064600,6529200,6296700,15235300,3323000,4388244,7891200,22032800,5449000,436637000,5978000,912500,1465600,2715400,4618300,18479400,14329800,0,0
2024-02-10,,,,,,47771.27734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16398681570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-11,,,,,,48293.91797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19315867136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-12,185.6356812,276.7850647,172.3399963,208.1834869,209.3300018,49958.22266,313.2884827,284.3291321,47.56424332,139.3394775,107.8482819,2018.199951,187.1100006,377.5490417,350.2868652,178.2236786,176.7366638,148.4614716,169.1677246,56.66577148,277.8078308,75.05436707,118.5941467,409.1594849,103.6112289,72.21179962,150.2911072,305.1222534,208.2917023,500.755127,271.5636292,35.76633453,55.67572784,5.228000164,4.171999931,41781900,3298500,51050400,4041400,4077400,34511985805,2483600,3750000,19046300,6713000,13424000,317,4706300,2797200,3119700,3000402,4724000,6701500,8539300,13516800,2392300,4893673,5257400,21202900,7501900,613710000,5482000,991600,1180800,3194000,3676200,15060500,14795100,0,0
2024-02-13,183.5427551,273.0717773,168.6399994,205.643219,204.4600067,49742.44141,304.7264404,278.2233582,47.23122406,137.9834747,109.0028458,1992.900024,184.5299988,364.1929016,342.7530212,175.2073669,174.4011688,147.1635437,167.6953735,56.33355713,275.5714111,73.49188995,118.679306,400.3508301,101.5038223,72.09185791,149.4875641,301.9669495,209.5141602,499.9908752,272.2941895,35.79309082,55.2964859,5.232999802,4.315999985,56529500,3610100,56345100,3381700,8263600,35593051468,2923200,4956600,23633700,6987100,14594500,198,9525800,3030800,3106500,4702458,4290500,8621000,8397600,24195700,2756100,5496338,7273400,27824900,6180500,602580000,6046800,975000,3570400,3436000,5493800,14483600,18574200,0,0
2024-02-14,182.6599579,272.6863403,170.9799957,206.8495941,203.3800049,51826.69531,308.4960327,286.1400452,47.84016418,138.3591156,110.0883331,1990.300049,184.4199982,363.5101624,343.3664856,175.9840546,174.2777557,146.4769745,169.3987122,56.27660751,276.5888672,73.30154419,119.048317,404.2203979,102.7895355,73.86297607,148.8753357,305.7218018,210.1641998,500.0779114,274.0218811,35.81093216,55.11995316,5.217999935,4.267000198,54630500,2617300,42815500,2770800,6503000,39105608050,1887100,3850700,31176400,5995100,11405500,1916,7031600,2041300,2998900,2244227,3173400,9098800,7056700,15872500,2139300,6024132,6622400,20401200,5743300,504917000,5727300,945700,1230400,1918500,4218400,12443200,18484500,0,0
2024-02-15,182.3722992,273.8706055,169.8000031,208.4482727,205.3300018,51938.55469,314.6911011,288.901001,46.67936707,143.0643311,110.9665833,2002.099976,185.6600037,370.6065369,346.098175,178.7655334,177.4107361,148.5273132,173.0940094,56.38102341,280.1306152,74.48682404,119.7295685,401.3280945,102.5188522,72.6215744,150.1954346,307.1765442,212.4926605,503.8894653,277.3983154,36.20338058,55.34552765,5.217999935,4.239999771,65434500,2902000,49855200,2644500,5309100,38564360533,2362900,3986500,42766500,8950300,9961900,286,6228900,2218900,2662800,2118074,4714300,7462500,8723400,13695800,2401400,4559391,5756700,21825500,7201300,420122000,6249200,977400,1299600,2292100,4834800,12081400,16948800,0,0
2024-02-16,180.8348389,268.7829895,169.5099945,208.4777222,203.8899994,52160.20313,313.5611572,286.7041016,46.08945084,143.221817,110.1278076,2011.5,186.3399963,369.6641541,347.3154907,178.0611267,178.1417389,148.35672,172.2856903,56.37152863,280.2841187,73.57569122,120.9122925,398.86026,100.0634384,72.57660675,150.6737366,303.8049927,211.0470581,504.5375671,275.0091858,36.11418915,55.69534302,5.22300005,4.295000076,49752500,3596800,48107700,2831300,5986500,28180567298,2513200,4159400,24912300,7570200,8782200,32,6518500,2376800,3899600,2473191,4842800,8541000,8152600,13947100,2837500,5345522,6266800,22296500,14590100,495327000,6617600,1699200,2029400,2135500,6630700,12645500,22373400,0,0
2024-02-17,,,,,,51662.99609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20009091006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-18,,,,,,52122.54688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17595377311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-19,,,,,,51779.14453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21362184346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-20,180.0909119,268.6029663,167.0800018,208.4090729,203.3699951,52284.875,305.6030579,283.408783,45.9372139,142.6382751,107.9962997,2027.5,187.4700012,369.7411194,347.5263672,179.6595917,174.1543579,149.598175,172.9593048,57.61494827,280.8888245,74.03528595,120.5148926,397.6066284,99.86042786,69.41719818,151.6303253,305.9478455,213.5404968,504.0634766,271.6426086,36.1231041,57.49344635,5.212999821,4.275000095,53665600,3402000,41980300,3341700,5248400,33353758256,2701600,4295500,26402500,6977900,9770900,1326,5531200,2358900,4830000,2929527,4247200,9501700,9668000,18339300,2264000,5174614,6952800,24307900,8759500,704833000,6622100,998200,2818500,2600200,6157200,12069500,71788500,0,0
2024-02-21,180.8447723,268.5555725,168.5899963,206.8397675,201.5700073,51839.17969,308.914917,280.5982971,46.12751389,143.9720306,106.2496414,2022.300049,187.4799957,373.3469238,349.021637,180.1924133,170.603653,150.3752594,174.0852356,58.12749863,282.0981445,73.94660187,121.2245178,397.004425,101.7648239,67.43818665,153.438324,308.9262085,212.9389343,504.9438782,273.2320862,36.65826035,56.78728485,5.235000134,4.324999809,41371400,1934300,44420100,2599400,4171600,28624907020,1779700,3797200,15981300,6628900,10427500,15,5789200,1772500,3277800,2089640,4723700,7472500,7024000,14373000,2076400,4061855,4849200,18518900,8888100,673755000,7121000,1097000,1512200,2095900,4770100,16268200,40501500,0,0
2024-02-22,182.8781738,270.1851501,174.5800018,209.8802643,201.5,51304.97266,313.7365417,290.5932007,46.21313858,143.9627686,106.220047,2019.699951,187.5599976,375.4624023,355.9324646,181.3483582,174.885376,152.0525818,176.1735229,58.04207611,284.0274048,74.36586761,122.3031845,406.3526001,101.5811615,78.49864197,153.5913696,315.1481018,215.6748962,509.3260803,280.1329651,36.32825089,57.34633255,5.232999802,4.327000141,52292200,2992700,55392400,3027800,6513500,25413900611,1875800,5264300,22020300,8874900,9266200,964,4550800,2326800,3387500,3856735,5078400,8065000,9296500,12982800,3146600,5083837,6517400,27009900,6705500,865100000,6619500,1020700,1898000,3186800,5100200,22068900,29512800,0,0
2024-02-23,181.0431366,273.9747925,174.9900055,210.4393005,200.8300018,50731.94922,315.4801025,289.7520142,46.48907089,143.249588,106.3187256,2038.599976,188.6199951,376.0201111,356.5267639,181.185791,176.3189392,153.3698578,177.0588531,58.08953094,285.783844,74.64808655,122.4829483,405.0594482,102.1128387,78.77749634,154.0409546,317.2415161,214.3748474,510.0420532,279.9848938,36.26581192,57.39536667,5.239999771,4.260000229,45119700,2462400,59715200,2617000,7433400,21427078270,1575000,4416800,13141900,6561600,11724000,22,6827300,2247400,3398200,2599662,3433800,6726000,7105800,13612900,2199000,3774217,5177400,16295900,6947300,829388000,5486500,1387800,2150500,2502000,5107700,15228600,74365800,0,0
2024-02-24,,,,,,51571.10156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15174077879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-25,,,,,,51733.23828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15413239245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-26,179.6941376,271.3125916,174.7299957,212.7932129,200.5399933,54522.40234,316.9411316,297.263092,46.05139542,143.055069,106.2595215,2028.5,188.1999969,375.2220154,356.1816711,179.8853455,174.8094177,152.3748322,176.4525757,57.62443542,285.1791687,74.03528595,121.905777,402.2955017,101.0591278,79.05236816,153.2661285,317.714386,213.5210724,508.1845703,280.5278625,35.40063858,58.45460892,5.25,4.298999786,40867400,2448900,44368600,2684500,4807200,34074411896,1650000,8719300,13018700,6900800,8694200,143,4491900,1797800,2461000,2152345,4620800,5465400,7145400,10336100,2595300,3914388,5158400,16193500,5831500,503973000,4531900,1532200,1119800,2308900,3856900,25108400,32154800,0,0
2024-02-27,181.1522369,263.8468933,173.5399933,213.7936096,201.3999939,57085.37109,319.1328125,296.3822937,45.96575928,140.9340515,107.9765549,2034,188,375.7893677,359.977417,178.9732513,175.5119629,152.5548859,176.5391693,57.27324677,281.9542236,74.42230988,122.085556,402.2362366,101.6488266,78.6615448,152.3860626,322.8468933,215.2674561,496.6727295,279.5603943,35.61470795,58.44480133,5.244999886,4.315000057,54318900,3353700,31141700,2428100,3932900,49756832031,1640900,6178800,12515400,15093800,7595000,964,5165400,1724900,2802900,2601360,3641400,5078600,5717100,9931100,2811200,2736807,4780200,14835800,5317400,391705000,3868200,1434000,1245800,3780600,4145200,17074100,18012700,0,0
2024-02-28,179.9520416,262.8710632,173.1600037,213.8426514,207,62504.78906,321.0127563,296.6494751,45.72789764,141.1007385,109.338356,2033,188.3399963,380.747467,361.9422913,178.4223633,175.9201965,153.0950317,177.4341583,57.33019257,283.3267212,73.74501038,121.2907562,402.4731445,100.8754578,77.62406921,153.1035004,324.777771,213.8509369,482.0265503,281.9890442,35.76633453,58.47422791,5.239999771,4.274000168,48953900,3027000,28180500,2599200,9654700,83239156760,1471000,12490800,14635100,6715900,10773000,581,2824100,2572900,2282500,2826610,3216300,6071100,6131600,8076500,2507300,3543030,5697200,13183100,4219800,393110000,3802900,1340300,965200,9558600,4358800,12437000,14803300,0,0
2024-02-29,179.2874756,259.4319763,176.7599945,215.2059631,203.7200012,61198.38281,325.298645,305.6052856,46.02285004,140.7950897,110.1080704,2045.699951,189.3099976,376.7480469,364.8178406,180.4563751,175.6638641,152.9339447,179.0508423,56.96950912,282.1297913,74.2771759,120.3067245,408.3169861,100.4694519,79.07234955,152.0417023,327.092865,214.3748474,477.4992065,279.0371704,35.69498062,57.48363876,5.22300005,4.251999855,136682600,5863400,53805400,5186500,6670300,65496611844,2699800,21737800,22962500,9334400,11658300,706,6848600,3139100,4382800,3646975,6458500,9849100,9643000,18152700,3601700,6169446,11246100,31947300,10811600,507289000,8348100,1852500,1996600,6833200,6633700,20486500,29245100,0,0
2024-03-01,178.2062988,265.5901794,178.2200012,215.4413757,200,62440.63281,327.9675903,313.5813599,46.05139542,141.5360718,110.4731903,2086.899902,192.8899994,375.828125,368.4985657,180.401886,178.6734009,153.6352234,178.3098602,56.50440979,280.6335754,74.0675354,120.1269608,410.1530151,98.83957672,82.23776245,151.9555969,330.2452393,212.298645,473.5620117,279.5505066,35.85552979,57.63074875,5.215000153,4.179999828,73563100,3772700,31981200,2342800,11609500,40186368423,1815500,9450200,18508100,7459100,7242400,1210,13411000,1697700,2750900,2955309,4018400,5670100,6311800,10927600,3028900,4064128,6023400,17823400,7349300,479135000,4819800,1596200,1110900,7315000,3955700,12130900,19030900,0,0
2024-03-02,,,,,,62029.84766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23888473685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-03,,,,,,63167.37109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26253811450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-04,173.6831818,264.6996155,177.5800018,214.70578,200.5399933,68330.41406,329.8670044,311.3647461,46.74597168,137.8960266,112.1902313,2117.699951,196.0099945,379.8468628,364.5878296,180.9195099,183.2873993,151.4745331,179.6474915,56.77017975,280.8363342,73.72889709,117.3735886,409.5805359,96.56941223,85.1942749,152.6347504,332.0874329,212.5411835,466.151886,276.95401,35.95363998,58.16037369,5.22300005,4.218999863,81510100,2470300,37381500,2625300,7213900,70670471105,1551000,9350000,25214500,12503200,11558900,805,12216300,1955100,2619000,2279983,7938300,8532900,7063600,10150200,2832000,6678703,12706200,17596000,11050900,615616000,3841600,1146100,848500,5239800,5920300,18753900,16033300,0,0
2024-03-05,168.7434692,262.1036377,174.1199951,213.028595,201.1399994,63801.19922,324.8798218,295.6400757,46.57471085,138.5536346,111.3810577,2133.5,197.1900024,378.5492554,362.7474976,179.2032776,182.2335815,151.5977325,181.447052,56.49492264,282.3807678,74.736763,116.2192383,397.4683838,95.37612152,85.92494965,152.4051971,328.3242188,212.5993958,457.7163086,275.8186951,35.98931503,58.88615417,5.224999905,4.137000084,95132400,3064000,37228300,2672300,5034700,102802940877,2030000,9015300,18101300,6985500,14929600,1287,9672200,2697800,3011600,2686664,5653600,8298200,6617800,12310000,2969600,5251636,8277800,26919200,8670600,520639000,4481600,1277800,841000,5296200,6227900,20640100,19676900,0,0
2024-03-06,167.7515717,262.0468445,173.5099945,214.2545929,201,66106.80469,326.925293,300.6078491,46.78403091,137.3865967,108.6081161,2150.300049,198.8099976,377.2516174,363.9431458,182.0636444,186.2304535,151.0007019,182.3901367,56.52339172,282.7572632,74.5996933,117.0897217,396.9156494,94.71640778,88.65970612,152.6443481,331.4864807,214.0449524,457.1842651,276.8553467,35.61470795,59.40597153,5.230000019,4.104000092,68587700,2240200,32090900,2727900,4736600,68750229073,1542300,8270000,20903600,14692100,14743900,443,10459300,2692400,2496300,2878917,6945800,5773700,7572900,12378800,2348000,3591349,8251400,22344100,10045300,582520000,5405700,1097600,1041400,5577500,4535200,16331100,12698700,0,0
2024-03-07,167.6325073,258.5129089,176.8200073,219.1291504,203.0299988,66925.48438,331.3962708,299.2719116,46.52713394,138.3498535,108.7265396,2158,199.9400024,376.1476135,363.0849304,183.9796143,186.591217,150.5552826,180.7926636,56.41898346,281.0003662,74.68032837,117.3168106,403.8749084,95.25970459,92.62689972,153.6487427,339.5350647,213.8305511,463.1626282,274.7129517,35.25793457,59.20000458,5.228000164,4.092000008,71765100,4066300,34063300,2974100,5965300,46989543159,1732500,6788900,21224700,8739300,8609300,152,8403700,2033100,2368500,2596798,4604500,5188700,7618300,13686900,2237700,3751613,8982200,18718500,8133900,608119000,4783900,1581400,1329800,5102000,5668500,17100600,16195300,0,0
2024-03-08,169.3485413,259.3561401,175.3500061,219.0801239,198.4900055,68300.09375,330.3930359,302.1021423,47.09801483,138.8222504,108.8646927,2178.600098,201.6300049,374.7532043,359.9993896,182.2906494,186.0310974,151.1712799,181.1294861,56.49492264,282.3904114,75.71240997,116.8531799,400.9924316,96.20075989,87.4882431,153.3904877,335.6240234,212.9046783,462.8421631,276.4702759,35.24009705,58.96461487,5.228000164,4.089000225,76267000,2251100,37893200,2242800,9010200,59202881172,2307400,4851600,19316200,7528400,10009200,259,13540100,1657200,2162900,2269903,3943100,5284000,6172200,13239000,2482300,4925846,9822700,18002200,9043500,1142269000,5080200,1297500,1147000,4673600,3928800,17807900,12143600,0,0
2024-03-09,,,,,,68498.88281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21609650379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10,,,,,,69019.78906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35683977532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11,171.3521881,260.8815002,171.9600067,215.9611816,192.4900055,72123.90625,326.2824402,302.8146362,47.78308487,140.7858276,110.8284302,2182.5,202,373.9494324,358.2348633,181.8729248,182.024704,152.7917633,181.1968231,57.17832184,284.581604,75.83336639,116.162468,399.3143311,98.06345367,85.73503876,154.5384064,335.3285217,213.4602051,475.0597839,276.9837036,35.79309082,59.49423599,5.239999771,4.104000092,60139500,1851000,28484800,2808200,14160600,65716656765,1868000,4895500,17715100,7577100,8794300,738,7329600,1654200,2833700,2592235,4725100,4620800,5762600,14114300,2893300,4206571,7769300,16120800,8537400,678364000,5170900,992700,1046800,4410100,4614000,12344600,14154000,0,0
2024-03-12,171.8283081,261.9994507,175.3899994,218.3739166,184.2400055,71481.28906,328.4935913,303.4281921,47.64035797,140.6839294,110.9764557,2160.399902,199.7899933,375.9055481,361.1468506,180.8195953,187.7684479,154.2227631,182.688446,57.42510605,284.0892944,79.59882355,116.0583954,409.9358521,97.19030762,91.87125397,154.901886,337.604187,214.8636627,475.2540588,280.3008423,35.79309082,60.22982407,5.239999771,4.15500021,59825400,1738700,36610600,2067700,18714800,62554434520,1645900,4832000,17590400,6432900,8085000,550,9436600,1703900,2843800,3118067,5880100,8018700,5708400,12684600,2233100,16737302,11621800,22457000,7040900,668075000,4229100,1305100,2025300,4153800,7988700,12452700,16613100,0,0
2024-03-13,169.7453003,261.4783936,176.5599976,218.5308685,182.3500061,73083.5,332.6625977,301.9022217,47.67842102,142.536377,111.0159378,2175.399902,201.1900024,379.9049683,365.4376526,181.3644409,186.7431488,152.6686096,184.1704712,58.01359558,273.0369263,83.9125824,115.5853043,409.7582092,98.33509827,90.84670258,155.2558441,331.8017273,217.8167419,473.9428711,281.5052795,35.90903854,60.10232162,5.237999916,4.191999912,52488700,1641000,30772600,2693100,10196100,48212536929,1818800,5548800,16669900,8065600,7267900,20,5930000,2370600,3761200,2692394,3993300,6260000,7795500,13909500,5441300,12935338,9186000,17115900,7326400,635713000,5410500,1835200,1047500,3669000,5783800,13751800,15935200,0,0
2024-03-14,171.600174,257.2623596,178.75,216.2358246,181.1499939,71396.59375,333.0522461,300.5546265,47.37394714,144.2128448,110.5817337,2163,200.3500061,376.3219299,361.850708,178.2952423,183.6386566,150.8775177,180.8889008,57.88443375,271.9461975,83.1465683,114.7473755,419.7479553,97.26791382,87.90405273,154.4905701,329.9398499,215.7992706,474.914093,282.7590942,35.47199631,60.05115128,5.237999916,4.297999859,72913500,2370500,43705800,2417900,10016200,59594605698,2110200,4828800,17239400,9047200,10520500,515,6865000,3029500,3877500,4072118,4109600,6988300,10310900,13996600,4659300,8282539,10132500,34157300,8350900,602318000,5848100,1417100,1167800,3378500,5484500,17475400,16584700,0,0
2024-03-15,171.2232361,254.7327423,174.4199982,214.2644196,182.5299988,69403.77344,337.9712219,291.6465454,46.55567169,144.0739136,110.4731903,2157.300049,199.7100067,374.966217,359.8836975,179.5119934,181.3981323,149.901413,183.1311493,57.29124451,269.4461365,84.66243744,115.7090759,411.0612183,96.66642761,87.79709625,154.3757629,329.6837158,215.3217163,476.6817322,279.4320374,35.22225952,59.7165451,5.237999916,4.303999901,121752700,8795800,72147400,5267900,10800700,78320453976,4406000,11885100,57049200,20387200,15364200,100,4556700,3763900,9234900,6695016,8828200,13165500,17214200,36849900,5071700,32098966,46477400,45079900,15208500,642086000,10956900,1623800,2157600,5713500,9845000,54893900,50946300,0,0
2024-03-16,,,,,,65315.11719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46842198371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-17,,,,,,68390.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44716864318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-18,172.3143463,256.6559753,174.4799957,216.7262268,179.8399963,67548.59375,342.7733459,297.7702942,46.87917709,143.9442444,112.3481293,2160.699951,200.0299988,372.2160645,358.6108704,178.6675415,181.9867401,148.5557251,185.4022064,57.53043365,268.9055786,84.50117493,115.6329041,411.949646,95.79328156,88.41481018,154.2131348,330.2846375,216.2865753,473.0202942,281.4163818,35.61470795,59.89368439,5.237999916,4.340000153,75604200,3608300,31250700,1893000,9497800,49261579492,2528200,5240500,17406700,7242700,11820800,21,7206800,2069000,3455600,2633084,5410600,6602300,9013800,15856700,3319400,6622491,8311900,20106000,7207000,668976000,6086300,1083200,1032000,2970500,4095600,16200800,16801700,0,0
2024-03-19,174.6552582,257.4423828,175.8999939,217.432373,181.1399994,61912.77344,344.7214966,298.7017212,46.75548553,145.0649719,112.9994202,2156.300049,199.8000031,376.3703918,365.8427429,180.7378693,183.5532227,148.0345459,186.4896393,57.62611008,273.0465698,84.9204483,116.3565521,415.98703,96.97688293,89.35739136,154.8062592,331.5751343,217.9531708,479.1097107,283.6871033,35.65038681,59.90352631,5.237999916,4.296999931,55215200,3037500,26880900,1817600,7648000,74215844794,2207600,3329900,19601100,7736700,10999700,12,4657500,1858200,3493800,4800813,5317300,7840600,8478700,15030600,4055400,6987869,11696600,19837900,6168900,672171000,6148100,855800,1291900,2511700,6595200,15226900,12353600,0,0
2024-03-20,177.2243042,258.6929321,178.1499939,223.5329132,187.7799988,67913.67188,347.2053833,303.2894592,47.14558792,143.1476898,114.9236908,2157.899902,202.1799927,383.9334412,370.6639099,182.6811066,184.1418304,147.6080627,188.9339752,58.12362671,274.5716858,87.1700592,117.9276581,419.757843,97.27762604,90.33094788,154.9592896,335.9786987,219.278656,479.9934692,285.5924988,35.78416824,60.27750015,5.228000164,4.272999763,53423100,2564500,29947200,2249700,12770000,66792634382,2563900,4946600,18554100,8449100,11699600,17,9593800,2157400,2750400,2879978,3238600,5982300,9367000,15258800,2867300,8390299,9793200,17860100,7771700,479063000,4870300,1222700,1251900,3548200,6105000,15198800,12007600,0,0
